,Text,Text1,giải_trí,lưu_trú,nhà_hàng,ăn_uống,di_chuyển,mua_sắm,Label1,Pair,Count,Label
1923,"quán này bán bò né hơi bị ngon đấy , mì cay cũng nhỉnh hơn những quán khác , mỗi lần đến mình toàn ăn phần đặc_biệt 4 chén bò lửa né đặc_biệt đúng là tiền_nào_của_nấy , ăn phần giá tiền bỏ đầy_đủ ngon hơn hẳn , mì cay cũng ngon , làm tô mì thật nhiều , bỏ đồ_ăn cũng nhiều nữa , nhân_viên nhiệt_tình lắm , đặc_biệt nhân vien với cả đầu_bếp toàn nam , hôm sau chắc_chắn sẽ quay lại",ăn_uống,0,0,0,5,0,0,relate,"quán này bán bò né hơi bị ngon đấy , mì cay cũng nhỉnh hơn những quán khác , mỗi lần đến mình toàn ăn phần đặc_biệt 4 chén bò lửa né đặc_biệt đúng là tiền_nào_của_nấy , ăn phần giá tiền bỏ đầy_đủ ngon hơn hẳn , mì cay cũng ngon , làm tô mì thật nhiều , bỏ đồ_ăn cũng nhiều nữa , nhân_viên nhiệt_tình lắm , đặc_biệt nhân vien với cả đầu_bếp toàn nam , hôm sau chắc_chắn sẽ quay lại ăn_uống",88,5
1924,"nhân_viên rất thân_thiện , nhà_vệ_sinh sạch_sẽ , chăn giường sạch",lưu_trú,0,4,0,0,0,0,relate,"nhân_viên rất thân_thiện , nhà_vệ_sinh sạch_sẽ , chăn giường sạch lưu_trú",11,4
1925,"có khá nhiều xe và loại xe . ông_bà chủ thấy cũng vui_tính , dễ gần . giá_cả hợp_lý , phù_hợp cho từng loại xe . đặc_biệt xe luôn trong tình_trạng tốt nhất vì ông chủ kiêm luôn sửa_chữa xe.hjh",di_chuyển,0,0,0,0,4,0,relate,"có khá nhiều xe và loại xe . ông_bà chủ thấy cũng vui_tính , dễ gần . giá_cả hợp_lý , phù_hợp cho từng loại xe . đặc_biệt xe luôn trong tình_trạng tốt nhất vì ông chủ kiêm luôn sửa_chữa xe.hjh di_chuyển",45,4
1926,"nướng nyna nyna thì cực_kì quen_thuộc với bọn mình rồi , đơn_giản món gì cũng siêu ngon , siêu rẻ luôn hehe . lẩu chua_chua cay cay , đậm_đà mà đồ_ăn kèm lại nhiều nữa . đồ nướng chất_lượng lắm . ngoài_ra còn có mấy món hàn như ttốtbình thườngốti , kimpap , chị chủ dễ_thương lắm . buổi tối có mấy đèn_lồng chụp hình lên yêu cực , nhân_viên nhanh_nhẹn nhưng_mà tầm chiều_tối quán đông món ra cũng hơi lâu đó . đi sớm sớm xí chỗ trước ngồi ăn lai_rai là được . nhớ thở bạch_tuộc phomai dai dai béo béo nha",ăn_uống,0,0,0,5,0,0,relate,"nướng nyna nyna thì cực_kì quen_thuộc với bọn mình rồi , đơn_giản món gì cũng siêu ngon , siêu rẻ luôn hehe . lẩu chua_chua cay cay , đậm_đà mà đồ_ăn kèm lại nhiều nữa . đồ nướng chất_lượng lắm . ngoài_ra còn có mấy món hàn như ttốtbình thườngốti , kimpap , chị chủ dễ_thương lắm . buổi tối có mấy đèn_lồng chụp hình lên yêu cực , nhân_viên nhanh_nhẹn nhưng_mà tầm chiều_tối quán đông món ra cũng hơi lâu đó . đi sớm sớm xí chỗ trước ngồi ăn lai_rai là được . nhớ thở bạch_tuộc phomai dai dai béo béo nha ăn_uống",118,5
1927,"không_gian quán thoát mát , phụ vụ nhiệt_tình và cô chủ quán rất dễ_thương , tiếp_đãi chúng_tôi rất ân_cần .",nhà_hàng,0,0,5,0,0,0,relate,"không_gian quán thoát mát , phụ vụ nhiệt_tình và cô chủ quán rất dễ_thương , tiếp_đãi chúng_tôi rất ân_cần . nhà_hàng",22,5
1928,"hồi thời sinh_viên , mình chả dám ăn_ở đây một lần vì quá mắc.nghe nói rất nổi_tiếng nhưng giờ mình đi ăn thì thấy cũng bình_thường giá cũng ổn chứ không cao gì . bình_thường từ nội_dung đến hình_thức , mình thấy cũng được chứ không đánh_giá cao lắm , mình thấy nó hơi ngọt . thực_đơn thì đa_dạng lắm , thứ gì cũng có và được cái quán mới xây lại khang_trang , rộng_rãi , mát_mẻ . mấy bạn phục_vụ thì không được nhanh_nhẹn lắm . chắc tại mình nghe khen dữ quá , nên giờ mình hơi thất_vọng .",ăn_uống,0,0,0,3,0,0,relate,"hồi thời sinh_viên , mình chả dám ăn_ở đây một lần vì quá mắc.nghe nói rất nổi_tiếng nhưng giờ mình đi ăn thì thấy cũng bình_thường giá cũng ổn chứ không cao gì . bình_thường từ nội_dung đến hình_thức , mình thấy cũng được chứ không đánh_giá cao lắm , mình thấy nó hơi ngọt . thực_đơn thì đa_dạng lắm , thứ gì cũng có và được cái quán mới xây lại khang_trang , rộng_rãi , mát_mẻ . mấy bạn phục_vụ thì không được nhanh_nhẹn lắm . chắc tại mình nghe khen dữ quá , nên giờ mình hơi thất_vọng . ăn_uống",104,3
1929,"cửa_hàng thân_thiện , phục_vụ nhiệt_tình , giá_cả phải_chăng , các mặt_hàng đặc_sản địa_phương đa_dạng phong_phú , sẽ quay lại khi có dịp quay lại quy nhơn",ăn_uống,0,0,0,5,0,0,relate,"cửa_hàng thân_thiện , phục_vụ nhiệt_tình , giá_cả phải_chăng , các mặt_hàng đặc_sản địa_phương đa_dạng phong_phú , sẽ quay lại khi có dịp quay lại quy nhơn ăn_uống",28,5
1930,"thật tuyệt_vời . phòng sạch_sẽ , hiện_đại , thoải_mái , có tầm nhìn đẹp . hồ bơi vô_cực trên đỉnh , tầm nhìn đẹp ra biển",lưu_trú,0,5,0,0,0,0,relate,"thật tuyệt_vời . phòng sạch_sẽ , hiện_đại , thoải_mái , có tầm nhìn đẹp . hồ bơi vô_cực trên đỉnh , tầm nhìn đẹp ra biển lưu_trú",27,5
1931,"phòng 501 nhà_tắm bị đọng nước cả ngày , không có khoá cửa nhà tắm .",lưu_trú,0,2,0,0,0,0,relate,"phòng 501 nhà_tắm bị đọng nước cả ngày , không có khoá cửa nhà tắm . lưu_trú",17,2
1932,"minh chua thuê xe bên nào uy_tín như bên này , anh chủ rất dễ mến nhân_viên rất nhiệt_tình , lần sau vào quy nhơn sẽ ủng_hộ nhiều , rất tuyệt_vời",di_chuyển,0,0,0,0,5,0,relate,"minh chua thuê xe bên nào uy_tín như bên này , anh chủ rất dễ mến nhân_viên rất nhiệt_tình , lần sau vào quy nhơn sẽ ủng_hộ nhiều , rất tuyệt_vời di_chuyển",33,5
1933,"chú nhiệt_tình , vui_vẻ và rất tận_tâm ! sẽ luôn ủng_hộ chú ! he is very funy and always do the best ! very carefuly ! i ’ l comebackhông in the next time !",di_chuyển,0,0,0,0,5,0,relate,"chú nhiệt_tình , vui_vẻ và rất tận_tâm ! sẽ luôn ủng_hộ chú ! he is very funy and always do the best ! very carefuly ! i ’ l comebackhông in the next time ! di_chuyển",45,5
1934,"cuối tuần gọi là hết xe , cửa_hàng nên nhập thêm xe về cho thuê nhé . nay thương_hiệu đã mạnh rồi thì nên mở thêm 2 3 chi_nhánh nữa để đáp_ứng nhu_cầu khách_hàng . dịch_vụ tốt , xe_máy tốt , lần nào gọi cũng ưng lắm",di_chuyển,0,0,0,0,5,0,relate,"cuối tuần gọi là hết xe , cửa_hàng nên nhập thêm xe về cho thuê nhé . nay thương_hiệu đã mạnh rồi thì nên mở thêm 2 3 chi_nhánh nữa để đáp_ứng nhu_cầu khách_hàng . dịch_vụ tốt , xe_máy tốt , lần nào gọi cũng ưng lắm di_chuyển",48,5
1935,"phòng_không cách_âm , quá ồn , không_thể nghỉ_ngơi , sáng trưa chiều_tối đều bị ảnh_hưởng bới tiếng ồn bên ngoài ! cơ_sở vật_chất không đầy_đủ , không có hộp khăn giấy , nước vòi_sen chảy yếu ! toilet lâu_lâu kẹt nút không bấm đc ! nói_chung ks cần cải thiệt cơ_sở vật_chất ! so với giá tiền thì chưa tốt !",lưu_trú,0,1,0,0,0,0,relate,"phòng_không cách_âm , quá ồn , không_thể nghỉ_ngơi , sáng trưa chiều_tối đều bị ảnh_hưởng bới tiếng ồn bên ngoài ! cơ_sở vật_chất không đầy_đủ , không có hộp khăn giấy , nước vòi_sen chảy yếu ! toilet lâu_lâu kẹt nút không bấm đc ! nói_chung ks cần cải thiệt cơ_sở vật_chất ! so với giá tiền thì chưa tốt ! lưu_trú",63,1
1936,"lại thêm 1 quán của những thánh nghiền bakery ngọt rồi nhé , mấy fan đây rồi nhỉ . quán này bánh độc_đáo dễ_thương lắm nè , có làm mấy cái hình ngộ nghỉnh ghê nhìn là mê không muốn ăn luôn . ở đây khá nhiều bánh từ ngọt đến mặn , mình có_thể yêu_cầu quán tạo kiểu theo mình thích . mình thấy giá_cả nó cũng khá bình_thường chứ không quá mắc . mình mua nhiều là có nhân_viên vận_chuyển tận miệng nữa đấy . tóm_lại mình rất thich mấy quán bakery như thế_này 3 . có dịp mình sẽ ghé quán lại đê oder nốt những loại bánh khác .",ăn_uống,0,0,0,5,0,0,relate,"lại thêm 1 quán của những thánh nghiền bakery ngọt rồi nhé , mấy fan đây rồi nhỉ . quán này bánh độc_đáo dễ_thương lắm nè , có làm mấy cái hình ngộ nghỉnh ghê nhìn là mê không muốn ăn luôn . ở đây khá nhiều bánh từ ngọt đến mặn , mình có_thể yêu_cầu quán tạo kiểu theo mình thích . mình thấy giá_cả nó cũng khá bình_thường chứ không quá mắc . mình mua nhiều là có nhân_viên vận_chuyển tận miệng nữa đấy . tóm_lại mình rất thich mấy quán bakery như thế_này 3 . có dịp mình sẽ ghé quán lại đê oder nốt những loại bánh khác . ăn_uống",120,5
1937,"bạn có_thể thăm nhà_thờ đá , mộ thi_sĩ hàn mặc tử , ngắm bãi đá trứng và biển xanh , có_thể nhìn về phía thành_phố và tàu_thuyền leo đậu rất thanh_bình . bạn cũng có_thể leo lên cao thăm mộ cũ thi_sĩ hàn mặc tử , dạo_mát trong không_gian rừng bạch_đàn yên_ả",giải_trí,5,0,0,0,0,0,relate,"bạn có_thể thăm nhà_thờ đá , mộ thi_sĩ hàn mặc tử , ngắm bãi đá trứng và biển xanh , có_thể nhìn về phía thành_phố và tàu_thuyền leo đậu rất thanh_bình . bạn cũng có_thể leo lên cao thăm mộ cũ thi_sĩ hàn mặc tử , dạo_mát trong không_gian rừng bạch_đàn yên_ả giải_trí",54,5
1938,"hàng_hoá hơi ít , nhỏ gọn , kiếm ít đồ làm_bếp mà chỉ thấy có 1 con dao hay 1 cái kéo , được cái nhân_viên khá thân_thiện",mua_sắm,0,0,0,0,0,3,relate,"hàng_hoá hơi ít , nhỏ gọn , kiếm ít đồ làm_bếp mà chỉ thấy có 1 con dao hay 1 cái kéo , được cái nhân_viên khá thân_thiện mua_sắm",29,3
1939,"xem thật tuyệt_vời . nhân_viên đã vô_ích . anh ấy khó mà phát_hiện ra rằng những bức ảnh trên thực_đơn trông to hơn rất nhiều so với thực_tế . đã đặt_hàng nhiều loại nguồn điện nhỏ ngay cả đối_với loại lớn . ra đĩa bên nhỏ . chúng_tôi hỏi liệu chúng_tôi có cần đặt_hàng bên có nguồn điện hay không thì họ nói không và chúng_tôi được thông_báo là có nguồn điện đi kèm với rau . nó đi kèm với một lát bánh_nướng tròn . cũng gọi một thực_đơn lập sẵn có kích_thước bằng một món khai_vị bình_thường . tất_cả thức_ăn đều có vị ngon nhưng kích_thước tổng_thể và giá_cả của các bữa ăn chính không xứng_đáng . một người khác trong nhóm của chúng_tôi đã gọi món khai_vị chả_giò lớn hơn cả ổ chính của chúng_tôi . nơi tốt để đi ngắm cảnh trên sân_thượng và uống một ly bia , nếu không thì đừng bận_tâm .",lưu_trú,0,2,0,2,0,0,relate,"xem thật tuyệt_vời . nhân_viên đã vô_ích . anh ấy khó mà phát_hiện ra rằng những bức ảnh trên thực_đơn trông to hơn rất nhiều so với thực_tế . đã đặt_hàng nhiều loại nguồn điện nhỏ ngay cả đối_với loại lớn . ra đĩa bên nhỏ . chúng_tôi hỏi liệu chúng_tôi có cần đặt_hàng bên có nguồn điện hay không thì họ nói không và chúng_tôi được thông_báo là có nguồn điện đi kèm với rau . nó đi kèm với một lát bánh_nướng tròn . cũng gọi một thực_đơn lập sẵn có kích_thước bằng một món khai_vị bình_thường . tất_cả thức_ăn đều có vị ngon nhưng kích_thước tổng_thể và giá_cả của các bữa ăn chính không xứng_đáng . một người khác trong nhóm của chúng_tôi đã gọi món khai_vị chả_giò lớn hơn cả ổ chính của chúng_tôi . nơi tốt để đi ngắm cảnh trên sân_thượng và uống một ly bia , nếu không thì đừng bận_tâm . lưu_trú",160,2
1940,"xem thật tuyệt_vời . nhân_viên đã vô_ích . anh ấy khó mà phát_hiện ra rằng những bức ảnh trên thực_đơn trông to hơn rất nhiều so với thực_tế . đã đặt_hàng nhiều loại nguồn điện nhỏ ngay cả đối_với loại lớn . ra đĩa bên nhỏ . chúng_tôi hỏi liệu chúng_tôi có cần đặt_hàng bên có nguồn điện hay không thì họ nói không và chúng_tôi được thông_báo là có nguồn điện đi kèm với rau . nó đi kèm với một lát bánh_nướng tròn . cũng gọi một thực_đơn lập sẵn có kích_thước bằng một món khai_vị bình_thường . tất_cả thức_ăn đều có vị ngon nhưng kích_thước tổng_thể và giá_cả của các bữa ăn chính không xứng_đáng . một người khác trong nhóm của chúng_tôi đã gọi món khai_vị chả_giò lớn hơn cả ổ chính của chúng_tôi . nơi tốt để đi ngắm cảnh trên sân_thượng và uống một ly bia , nếu không thì đừng bận_tâm .",ăn_uống,0,2,0,2,0,0,relate,"xem thật tuyệt_vời . nhân_viên đã vô_ích . anh ấy khó mà phát_hiện ra rằng những bức ảnh trên thực_đơn trông to hơn rất nhiều so với thực_tế . đã đặt_hàng nhiều loại nguồn điện nhỏ ngay cả đối_với loại lớn . ra đĩa bên nhỏ . chúng_tôi hỏi liệu chúng_tôi có cần đặt_hàng bên có nguồn điện hay không thì họ nói không và chúng_tôi được thông_báo là có nguồn điện đi kèm với rau . nó đi kèm với một lát bánh_nướng tròn . cũng gọi một thực_đơn lập sẵn có kích_thước bằng một món khai_vị bình_thường . tất_cả thức_ăn đều có vị ngon nhưng kích_thước tổng_thể và giá_cả của các bữa ăn chính không xứng_đáng . một người khác trong nhóm của chúng_tôi đã gọi món khai_vị chả_giò lớn hơn cả ổ chính của chúng_tôi . nơi tốt để đi ngắm cảnh trên sân_thượng và uống một ly bia , nếu không thì đừng bận_tâm . ăn_uống",160,2
1941,"ksan nhỏ , nằm trong ngõ , các tiện_ích đi kèm của 4 sao là không xứng_đáng . không_gian chật_hẹp , view biển thì tốt , phòng view city thì cực xấu",lưu_trú,0,2,0,0,0,0,relate,"ksan nhỏ , nằm trong ngõ , các tiện_ích đi kèm của 4 sao là không xứng_đáng . không_gian chật_hẹp , view biển thì tốt , phòng view city thì cực xấu lưu_trú",34,2
1942,"sân_bay rất sạch_sẽ , lịch_sự . đội_ngũ nhân_viên thân_thiện , nghiêm_túc . nhà_vệ_sinh sạch_sẽ .",di_chuyển,0,0,0,0,4,0,relate,"sân_bay rất sạch_sẽ , lịch_sự . đội_ngũ nhân_viên thân_thiện , nghiêm_túc . nhà_vệ_sinh sạch_sẽ . di_chuyển",16,4
1943,"bánh_xèo tôm nhảy có vị riêng đặc_trưng , giá_cả bình_dân hợp_lý , phục_vụ nhanh . nhà_hàng có đặt thêm những chiếc bánh hồng , bánh_gai bé xíu trên bàn để khách_hàng ăn thêm cũng rất thú_vị .",nhà_hàng,0,0,5,5,0,0,relate,"bánh_xèo tôm nhảy có vị riêng đặc_trưng , giá_cả bình_dân hợp_lý , phục_vụ nhanh . nhà_hàng có đặt thêm những chiếc bánh hồng , bánh_gai bé xíu trên bàn để khách_hàng ăn thêm cũng rất thú_vị . nhà_hàng",39,5
1944,"bánh_xèo tôm nhảy có vị riêng đặc_trưng , giá_cả bình_dân hợp_lý , phục_vụ nhanh . nhà_hàng có đặt thêm những chiếc bánh hồng , bánh_gai bé xíu trên bàn để khách_hàng ăn thêm cũng rất thú_vị .",ăn_uống,0,0,5,5,0,0,relate,"bánh_xèo tôm nhảy có vị riêng đặc_trưng , giá_cả bình_dân hợp_lý , phục_vụ nhanh . nhà_hàng có đặt thêm những chiếc bánh hồng , bánh_gai bé xíu trên bàn để khách_hàng ăn thêm cũng rất thú_vị . ăn_uống",39,5
